9671,9671,VODAFONE,HR,4102,GSM,Please route Through BTSL (AES),4,,,,RELIANCE CDMA MU,RELIANCE CDMA,Mumbai,MU,UAS,CDMA,,181,,
9676,9676,AIRTEL,AP,2724,GSM,Please route Through BTSL (AES),4,,,,RELIANCE CDMA OR,RELIANCE CDMA,Orissa,OR,UAS,CDMA,M,181,,
9677,9677,AIRTEL,TN,3020,GSM,Please route Through BTSL (AES),4,,,,RELIANCE CDMA PB,RELIANCE CDMA,Punjab,PB,UAS,CDMA,,181,,
9678,9678,AIRTEL,AS,2725,GSM,Please route Through BTSL (AES),4,,,,RELIANCE CDMA RJ,RELIANCE CDMA,Rajasthan,RJ,UAS,CDMA,,181,,
9679,9679,AIRTEL,WB,3023,GSM,Please route Through BTSL (AES),4,,,,RELIANCE CDMA TN,RELIANCE CDMA,Tamilnadu                                          (including Chennai Service Area) ,TN,UAS,CDMA,M,181,,
9680,9680,AIRTEL,RJ,3025,GSM,Please route Through BTSL (AES),4,,,,RELIANCE CDMA UE,RELIANCE CDMA,Uttar Pradesh (East),UE,UAS,CDMA,,181,,
9683,9683,BSNL_CDMA,HR,2548,CDMA,Please route Through BTSL (AES),4,,,,RELIANCE CDMA UW,RELIANCE CDMA,Uttar Pradesh (West),UW,UAS,CDMA,,181,,
9685,9685,AIRTEL,MP,3005,GSM,Please route Through BTSL (AES),4,,,,RELIANCE CDMA WB,RELIANCE CDMA,West Bengal,WB,UAS,CDMA,M,181,,
9686,9686,AIRTEL,KA,3002,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM AP,RELIANCE GSM,Andhra Pradesh,AP,UAS,GSM,M,180,,
9695,9695,AIRTEL,UE,3021,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM AS,RELIANCE GSM,Assam ,AS,UAS,GSM,M,182,,
9701,9701,AIRTEL,AP,2724,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM BR,RELIANCE GSM,Bihar,BR,UAS,GSM,M,182,,
9704,9704,AIRTEL,AP,2724,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM DL,RELIANCE GSM,Delhi,DL,UAS,GSM,,180,,
9717,9717,AIRTEL,DL,2727,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM GJ,RELIANCE GSM,Gujarat,GJ,UAS,GSM,,180,,
9724,9724,AIRTEL,GJ,2728,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM HP,RELIANCE GSM,Himachal Pradesh,HP,UAS,GSM,,182,,
9725,9725,AIRTEL,GJ,2728,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM HR,RELIANCE GSM,Haryana,HR,UAS,GSM,,180,,
9728,9728,IDEA,HR,3068,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM JK,RELIANCE GSM,Jammu & Kashmir,JK,UAS,GSM,,180,,
9729,9729,AIRTEL,HR,2729,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM KA,RELIANCE GSM,Karnataka,KA,UAS,GSM,M,180,,
9730,9730,AIRTEL,MH,3006,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM KL,RELIANCE GSM,Kerala,KL,UAS,GSM,M,180,,
9731,9731,AIRTEL,KA,3002,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM KO,RELIANCE GSM,Kolkata,KO,UAS,GSM,M,182,,
9740,9740,AIRTEL,KA,3002,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM MH,RELIANCE GSM,Maharashtra,MH,UAS,GSM,,180,,
9741,9741,AIRTEL,KA,3002,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM MP,RELIANCE GSM,Madhya Pradesh,MP,UAS,GSM,M,182,,
9748,9748,AIRTEL,KO,3004,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM MU,RELIANCE GSM,Mumbai,MU,UAS,GSM,,180,,
9752,9752,AIRTEL,MP,3005,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM NE,RELIANCE GSM,North East,NE,UAS,GSM,M,182,,
9755,9755,AIRTEL,MP,3005,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM OR,RELIANCE GSM,Orissa,OR,UAS,GSM,M,182,,
9760,9760,AIRTEL,UW,3022,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM PB,RELIANCE GSM,Punjab,PB,UAS,GSM,,180,,
9766,9766,AIRTEL,MH,3006,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM RJ,RELIANCE GSM,Rajasthan,RJ,UAS,GSM,,180,,
9771,9771,AIRTEL,BH,2726,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM TN,RELIANCE GSM,Tamilnadu                                          (including Chennai Service Area) ,TN,UAS,GSM,M,180,,
9777,9777,AIRTEL,OR,3008,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM UE,RELIANCE GSM,Uttar Pradesh (East),UE,UAS,GSM,,180,,
9779,9779,AIRTEL,PB,3009,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM UW,RELIANCE GSM,Uttar Pradesh (West),UW,UAS,GSM,,180,,
9784,9784,AIRTEL,RJ,3025,GSM,Please route Through BTSL (AES),4,,,,RELIANCE GSM WB,RELIANCE GSM,West Bengal,WB,UAS,GSM,M,182,,
9789,9789,AIRTEL,TN,3020,GSM,Please route Through BTSL (AES),4,,,,STEL AS,STEL,Assam ,AS,UAS,GSM,M,190,,
9790,9790,AIRTEL,TN,3020,GSM,Please route Through BTSL (AES),4,,,,STEL BR,STEL,Bihar,BR,UAS,GSM,M,190,,
9791,9791,AIRTEL,TN,3020,GSM,Please route Through BTSL (AES),4,,,,STEL HP,STEL,Himachal Pradesh,HP,UAS,GSM,,190,,
9793,9793,AIRTEL,UE,3021,GSM,Please route Through BTSL (AES),4,,,,STEL NE,STEL,North East,NE,UAS,GSM,M,190,,
9794,9794,AIRTEL,UE,3021,GSM,Please route Through BTSL (AES),4,,,,STEL OR,STEL,Orissa,OR,UAS,GSM,M,190,,
9799,9799,AIRTEL,RJ,3025,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA AP,TATA CDMA,Andhra Pradesh,AP,UAS,CDMA,M,213,,
9800,9800,AIRTEL,WB,3023,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA AS,TATA CDMA,Assam ,AS,UAS,CDMA,M,213,,
9801,9801,AIRTEL,BH,2726,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA BR,TATA CDMA,Bihar,BR,UAS,CDMA,M,213,,
9802,9802,AIRCEL,HR,3050,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA DL,TATA CDMA,Delhi,DL,UAS,CDMA,,213,,
9805,9805,AIRTEL,HP,3000,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA GJ,TATA CDMA,Gujarat,GJ,UAS,CDMA,,213,,
9810,9810,AIRTEL,DL,2727,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA HP,TATA CDMA,Himachal Pradesh,HP,UAS,CDMA,,213,,
9812,9812,IDEA,HR,3068,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA HR,TATA CDMA,Haryana,HR,UAS,CDMA,,213,,
9813,9813,VODAFONE,HR,4102,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA JK,TATA CDMA,Jammu & Kashmir,JK,UAS,CDMA,,213,,
9815,9815,AIRTEL,PB,3009,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA KA,TATA CDMA,Karnataka,KA,UAS,CDMA,M,213,,
9816,9816,AIRTEL,HP,3000,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA KL,TATA CDMA,Kerala,KL,UAS,CDMA,M,213,,
9818,9818,AIRTEL,DL,2727,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA KO,TATA CDMA,Kolkata,KO,UAS,CDMA,M,213,,
9829,9829,AIRTEL,RJ,3025,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA MH,TATA CDMA,Maharashtra,MH,UAS,CDMA,,213,,
9831,9831,AIRTEL,KO,3004,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA MP,TATA CDMA,Madhya Pradesh,MP,UAS,CDMA,M,213,,
9840,9840,AIRTEL,CH,3020,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA MU,TATA CDMA,Mumbai,MU,UAS,CDMA,,213,,
9845,9845,AIRTEL,KA,3002,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA NE,TATA CDMA,North East,NE,UAS,CDMA,M,213,,
9849,9849,AIRTEL,AP,2724,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA OR,TATA CDMA,Orissa,OR,UAS,CDMA,M,213,,
9860,9860,AIRTEL,MH,3006,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA PB,TATA CDMA,Punjab,PB,UAS,CDMA,,213,,
9862,9862,AIRTEL,NE,3024,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA RJ,TATA CDMA,Rajasthan,RJ,UAS,CDMA,,213,,
9866,9866,AIRTEL,AP,2724,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA TN,TATA CDMA,Tamilnadu                                          (excluding Chennai Service Area) ,TN,UAS,CDMA,M,213,,
9867,9867,AIRTEL,MB,3007,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA UE,TATA CDMA,Uttar Pradesh (East),UE,UAS,CDMA,,213,,
9871,9871,AIRTEL,DL,2727,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA UW,TATA CDMA,Uttar Pradesh (West),UW,UAS,CDMA,,213,,
9872,9872,AIRTEL,PB,3009,GSM,Please route Through BTSL (AES),4,,,,TATA CDMA WB,TATA CDMA,West Bengal,WB,UAS,CDMA,M,213,,
9876,9876,AIRTEL,PB,3009,GSM,Please route Through BTSL (AES),4,,,,TATA GSM AP,TATA GSM,Andhra Pradesh,AP,UAS,GSM,M,212,,
9878,9878,AIRTEL,PB,3009,GSM,Please route Through BTSL (AES),4,,,,TATA GSM BR,TATA GSM,Bihar,BR,UAS,GSM,M,212,,
9880,9880,AIRTEL,KA,3002,GSM,Please route Through BTSL (AES),4,,,,TATA GSM DL,TATA GSM,Delhi,DL,UAS,GSM,,212,,
9890,9890,AIRTEL,MH,3006,GSM,Please route Through BTSL (AES),4,,,,TATA GSM GJ,TATA GSM,Gujarat,GJ,UAS,GSM,,212,,
9892,9892,AIRTEL,MB,3007,GSM,Please route Through BTSL (AES),4,,,,TATA GSM HP,TATA GSM,Himachal Pradesh,HP,UAS,GSM,,212,,
9893,9893,AIRTEL,MP,3005,GSM,Please route Through BTSL (AES),4,,,,TATA GSM HR,TATA GSM,Haryana,HR,UAS,GSM,,212,,
9894,9894,AIRTEL,TN,3020,GSM,Please route Through BTSL (AES),4,,,,TATA GSM KA,TATA GSM,Karnataka,KA,UAS,GSM,M,212,,
9896,9896,AIRTEL,HR,2729,GSM,Please route Through BTSL (AES),4,,,,TATA GSM KL,TATA GSM,Kerala,KL,UAS,GSM,M,212,,
9897,9897,AIRTEL,UW,3022,GSM,Please route Through BTSL (AES),4,,,,TATA GSM KO,TATA GSM,Kolkata,KO,UAS,GSM,M,212,,
9898,9898,AIRTEL,GJ,2728,GSM,Please route Through BTSL (AES),4,,,,TATA GSM MH,TATA GSM,Maharashtra,MH,UAS,GSM,,212,,
9900,9900,AIRTEL,KA,3002,GSM,Please route Through BTSL (AES),4,,,,TATA GSM MP,TATA GSM,Madhya Pradesh,MP,UAS,GSM,M,212,,
9901,9901,AIRTEL,KA,3002,GSM,Please route Through BTSL (AES),4,,,,TATA GSM MU,TATA GSM,Mumbai,MU,UAS,GSM,,212,,
9902,9902,AIRTEL,KA,3002,GSM,Please route Through BTSL (AES),4,,,,TATA GSM OR,TATA GSM,Orissa,OR,UAS,GSM,M,212,,
9903,9903,AIRTEL,KO,3004,GSM,Please route Through BTSL (AES),4,,,,TATA GSM PB,TATA GSM,Punjab,PB,UAS,GSM,,212,,
9908,9908,AIRTEL,AP,2724,GSM,Please route Through BTSL (AES),4,,,,TATA GSM RJ,TATA GSM,Rajasthan,RJ,UAS,GSM,,212,,
9910,9910,AIRTEL,DL,2727,GSM,Please route Through BTSL (AES),4,,,,TATA GSM TN,TATA GSM,Tamilnadu                                          (excluding Chennai Service Area) ,TN,UAS,GSM,M,212,,
9915,9915,AIRTEL,PB,3009,GSM,Please route Through BTSL (AES),4,,,,TATA GSM UE,TATA GSM,Uttar Pradesh (East),UE,UAS,GSM,,212,,
9928,9928,AIRTEL,RJ,3025,GSM,Please route Through BTSL (AES),4,,,,TATA GSM UW,TATA GSM,Uttar Pradesh (West),UW,UAS,GSM,,212,,
9929,9929,AIRTEL,RJ,3025,GSM,Please route Through BTSL (AES),4,,,,TATA GSM WB,TATA GSM,West Bengal,WB,UAS,GSM,M,212,,
9931,9931,AIRTEL,BH,2726,GSM,Please route Through BTSL (AES),4,,,,UNINOR AP,UNINOR,Andhra Pradesh,AP,UAS,GSM,M,220,,
9932,9932,AIRTEL,WB,3023,GSM,Please route Through BTSL (AES),4,,,,UNINOR AS,UNINOR,Assam ,AS,UAS,GSM,M,220,,
9933,9933,AIRTEL,WB,3023,GSM,Please route Through BTSL (AES),4,,,,UNINOR BR,UNINOR,Bihar,BR,UAS,GSM,M,220,,
9934,9934,AIRTEL,BH,2726,GSM,Please route Through BTSL (AES),4,,,,UNINOR GJ,UNINOR,Gujarat,GJ,UAS,GSM,,220,,
9935,9935,AIRTEL,UE,3021,GSM,Please route Through BTSL (AES),4,,,,UNINOR HP,UNINOR,Himachal Pradesh,HP,UAS,GSM,,220,,
9936,9936,AIRTEL,UE,3021,GSM,Please route Through BTSL (AES),4,,,,UNINOR HR,UNINOR,Haryana,HR,UAS,GSM,,220,,
9937,9937,AIRTEL,OR,3008,GSM,Please route Through BTSL (AES),4,,,,UNINOR JK,UNINOR,Jammu & Kashmir,JK,UAS,GSM,,220,,
9938,9938,AIRTEL,OR,3008,GSM,Please route Through BTSL (AES),4,,,,UNINOR KA,UNINOR,Karnataka,KA,UAS,GSM,M,220,,
9939,9939,AIRTEL,BH,2726,GSM,Please route Through BTSL (AES),4,,,,UNINOR KL,UNINOR,Kerala,KL,UAS,GSM,M,220,,
9940,9940,AIRTEL,CH,3020,GSM,Please route Through BTSL (AES),4,,,,UNINOR KO,UNINOR,Kolkata,KO,UAS,GSM,M,220,,
9944,9944,AIRTEL,TN,3020,GSM,Please route Through BTSL (AES),4,,,,UNINOR MH,UNINOR,Maharashtra,MH,UAS,GSM,,220,,
9945,9945,AIRTEL,KA,3002,GSM,Please route Through BTSL (AES),4,,,,UNINOR MP,UNINOR,Madhya Pradesh,MP,UAS,GSM,M,220,,
9949,9949,AIRTEL,AP,2724,GSM,Please route Through BTSL (AES),4,,,,UNINOR MU,UNINOR,Mumbai,MU,UAS,GSM,,220,,
9950,9950,AIRTEL,RJ,3025,GSM,Please route Through BTSL (AES),4,,,,UNINOR NE,UNINOR,North East,NE,UAS,GSM,M,220,,
9952,9952,AIRTEL,TN,3020,GSM,Please route Through BTSL (AES),4,,,,UNINOR OR,UNINOR,Orissa,OR,UAS,GSM,M,220,,
9954,9954,AIRTEL,AS,2725,GSM,Please route Through BTSL (AES),4,,,,UNINOR PB,UNINOR,Punjab,PB,UAS,GSM,,220,,
9955,9955,AIRTEL,BH,2726,GSM,Please route Through BTSL (AES),4,,,,UNINOR RJ,UNINOR,Rajasthan,RJ,UAS,GSM,,220,,
9956,9956,AIRTEL,UE,3021,GSM,Please route Through BTSL (AES),4,,,,UNINOR TN,UNINOR,Tamilnadu                                          (including Chennai Service Area) ,TN,UAS,GSM,M,220,,
9957,9957,AIRTEL,AS,2725,GSM,Please route Through BTSL (AES),4,,,,UNINOR UE,UNINOR,Uttar Pradesh (East),UE,UAS,GSM,,220,,
9958,9958,AIRTEL,DL,2727,GSM,Please route Through BTSL (AES),4,,,,UNINOR UW,UNINOR,Uttar Pradesh (West),UW,UAS,GSM,,220,,
9959,9959,AIRTEL,AP,2724,GSM,Please route Through BTSL (AES),4,,,,UNINOR WB,UNINOR,West Bengal,WB,UAS,GSM,M,220,,
9960,9960,AIRTEL,MH,3006,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON AP,VEDIOCON,Andhra Pradesh,AP,UAS,GSM,M,150,,
9963,9963,AIRTEL,AP,2724,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON BR,VEDIOCON,Bihar,BR,UAS,GSM,M,150,,
9967,9967,AIRTEL,MB,3007,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON GJ,VEDIOCON,Gujarat,GJ,UAS,GSM,,150,,
9970,9970,AIRTEL,MH,3006,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON HP,VEDIOCON,Himachal Pradesh,HP,UAS,GSM,,150,,
9971,9971,AIRTEL,DL,2727,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON HR,VEDIOCON,Haryana,HR,UAS,GSM,,150,,
9972,9972,AIRTEL,KA,3002,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON JK,VEDIOCON,Jammu & Kashmir,JK,UAS,GSM,,150,,
9973,9973,AIRTEL,BH,2726,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON KA,VEDIOCON,Karnataka,KA,UAS,GSM,M,150,,
9974,9974,AIRTEL,GJ,2728,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON KL,VEDIOCON,Kerala,KL,UAS,GSM,M,150,,
9975,9975,AIRTEL,MH,3006,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON MH,VEDIOCON,Maharashtra,MH,UAS,GSM,,150,,
9980,9980,AIRTEL,KA,3002,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON MP,VEDIOCON,Madhya Pradesh,MP,UAS,GSM,M,150,,
9981,9981,AIRTEL,MP,3005,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON MU,VEDIOCON,Mumbai,MU,UAS,GSM,,150,,
9987,9987,AIRTEL,MB,3007,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON NE,VEDIOCON,North East,NE,UAS,GSM,M,150,,
9989,9989,AIRTEL,AP,2724,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON OR,VEDIOCON,Orissa,OR,UAS,GSM,M,150,,
9991,9991,VODAFONE,HR,4102,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON RJ,VEDIOCON,Rajasthan,RJ,UAS,GSM,,150,,
9992,9992,IDEA,HR,3068,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON TN,VEDIOCON,Tamilnadu                                          (including Chennai Service Area) ,TN,UAS,GSM,M,150,,
9993,9993,AIRTEL,MP,3005,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON UE,VEDIOCON,Uttar Pradesh (East),UE,UAS,GSM,,150,,
9994,9994,AIRTEL,TN,3020,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON UW,VEDIOCON,Uttar Pradesh (West),UW,UAS,GSM,,150,,
9996,9996,AIRTEL,HR,2729,GSM,Please route Through BTSL (AES),4,,,,VEDIOCON WB,VEDIOCON,West Bengal,WB,UAS,GSM,M,150,,
9997,9997,AIRTEL,UW,3022,GSM,Please route Through BTSL (AES),4,,,,VODAFONE AP,VODAFONE,Andhra Pradesh,AP,UAS,GSM,M,230,,
9998,9998,AIRTEL,GJ,2728,GSM,Please route Through BTSL (AES),4,,,,VODAFONE AS,VODAFONE,Assam ,AS,UAS,GSM,M,230,,
7200,7200,TATA_GSM,TN,3400,GSM,Please route Through BTSL (AES),4,,,,VODAFONE BR,VODAFONE,Bihar,BR,UAS,GSM,M,230,,
7204,7204,TATA_GSM,KA,3292,GSM,Please route Through BTSL (AES),4,,,,VODAFONE DL,VODAFONE,Delhi,DL,UAS,GSM,,230,,
7205,7205,TATA_GSM,OR,3297,GSM,Please route Through BTSL (AES),4,,,,VODAFONE GJ,VODAFONE,Gujarat,GJ,UAS,GSM,,230,,
7207,7207,TATA_GSM,AP,3283,GSM,Please route Through BTSL (AES),4,,,,VODAFONE HP,VODAFONE,Himachal Pradesh,HP,UAS,GSM,,230,,
7208,7208,TATA_GSM,MB,3282,GSM,Please route Through BTSL (AES),4,,,,VODAFONE HR,VODAFONE,Haryana,HR,UAS,GSM,,230,,
7209,7209,TATA_GSM,BH,3285,GSM,Please route Through BTSL (AES),4,,,,VODAFONE JK,VODAFONE,Jammu & Kashmir,JK,UAS,GSM,,230,,
7275,7275,TATA_GSM,UE,3401,GSM,Please route Through BTSL (AES),4,,,,VODAFONE KA,VODAFONE,Karnataka,KA,UAS,GSM,M,230,,
7276,7276,TATA_GSM,MH,3281,GSM,Please route Through BTSL (AES),4,,,,VODAFONE KL,VODAFONE,Kerala,KL,UAS,GSM,M,230,,
7277,7277,AIRCEL,BH,3049,GSM,Please route Through BTSL (AES),4,,,,VODAFONE KO,VODAFONE,Kolkata,KO,UAS,GSM,M,230,,
7278,7278,AIRCEL,KO,3054,GSM,Please route Through BTSL (AES),4,,,,VODAFONE MH,VODAFONE,Maharashtra,MH,UAS,GSM,,230,,
7293,7293,AIRCEL,KL,3053,GSM,Please route Through BTSL (AES),4,,,,VODAFONE MP,VODAFONE,Madhya Pradesh,MP,UAS,GSM,M,230,,
7298,7298,AIRCEL,JK,3052,GSM,Please route Through BTSL (AES),4,,,,VODAFONE MU,VODAFONE,Mumbai,MU,UAS,GSM,,230,,
7299,7299,AIRCEL,CH,2101,GSM,Please route Through BTSL (AES),4,,,,VODAFONE NE,VODAFONE,North East,NE,UAS,GSM,M,230,,
7373,7373,AIRCEL,TN,2109,GSM,Please route Through BTSL (AES),4,,,,VODAFONE OR,VODAFONE,Orissa,OR,UAS,GSM,M,230,,
7376,7376,BSNL_GSM,UE,2540,GSM,Please route Through BTSL (AES),4,,,,VODAFONE PB,VODAFONE,Punjab,PB,UAS,GSM,,230,,
7377,7377,IDEA,OR,3078,GSM,Please route Through BTSL (AES),4,,,,VODAFONE RJ,VODAFONE,Rajasthan,RJ,UAS,GSM,,230,,
7379,7379,VODAFONE,UE,4104,GSM,Please route Through BTSL (AES),4,,,,VODAFONE TN,VODAFONE,Chennai,TN,UAS,GSM,M,230,,
7396,7396,UNINOR,AP,3572,GSM,Please route Through BTSL (AES),4,,,,VODAFONE UE,VODAFONE,Uttar Pradesh (East),UE,UAS,GSM,,230,,
7398,7398,UNINOR,UE,3502,GSM,Please route Through BTSL (AES),4,,,,VODAFONE UW,VODAFONE,Uttar Pradesh (West),UW,UAS,GSM,,230,,
7399,7399,AIRCEL,AS,3048,GSM,Please route Through BTSL (AES),4,,,,VODAFONE WB,VODAFONE,West Bengal,WB,UAS,GSM,M,230,,
7411,7411,TATA_GSM,KA,3292,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7415,7415,TATA_GSM,MP,3295,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7416,7416,TATA_GSM,AP,3283,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7417,7417,TATA_GSM,UW,3402,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7418,7418,TATA_GSM,TN,3400,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7419,7419,RELIANCE_GSM,MH,3121,CDMA,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7428,7428,RELIANCE_GSM,DL,3112,CDMA,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7429,7429,RELIANCE_GSM,KL,3118,CDMA,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7439,7439,RELIANCE_CDMA,KO,3119,CDMA,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7483,7483,RELIANCE_GSM,KA,3117,CDMA,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7488,7488,RELIANCE_GSM,BH,3111,CDMA,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7489,7489,RELIANCE_CDMA,MP,3120,CDMA,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7498,7498,RELIANCE_CDMA,MB,3122,CDMA,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7499,7499,RELIANCE_CMDA,UE,3127,CDMA,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7500,7500,IDEA,UW,3083,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7501,7501,TATA_GSM,WB,3403,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7502,7502,AIRCEL,TN,2109,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7503,7503,AIRCEL,DL,2103,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7504,7504,AIRCEL,OR,3057,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7505,7505,RELIANCE_GSM,UE,3142,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7520,7520,RELIANCE_GSM,UW,3128,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7549,7549,VODAFONE,BH,4126,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7566,7566,VODAFONE,MP,4129,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7567,7567,VODAFONE,GJ,4106,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7569,7569,RELIANCE_GSM,AP,3130,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,1
7587,7587,MTNL_BSNL_GSM,MP,2493,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7588,7588,MTNL_BSNL_GSM,MH,2494,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7597,7597,BSNL_GSM,RJ,2498,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7598,7598,BSNL_GSM,TN,2499,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7599,7599,MTNL_BSNL_GSM,UW,2541,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7620,7620,RELIANCE_GSM,MH,3137,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7631,7631,VODAFONE,BH,4126,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7639,7639,VODAFONE,TN,4101,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7654,7654,IDEA,BH,2100,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7665,7665,VODAFONE,RJ,4103,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7666,7666,RELIANCE_GSM,MB,3138,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7667,7667,RELIANCE_GSM,TN,3141,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7668,7668,RELIANCE_GSM,UE,3142,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7669,7669,RELIANCE_GSM,UW,3143,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7676,7676,RELIANCE_GSM,KA,3135,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7677,7677,RELIANCE_GSM,BH,3145,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7679,7679,RELIANCE_GSM,WB,3151,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7696,7696,TATA_GSM,PB,3298,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7697,7697,IDEA,MP,3074,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7698,7698,IDEA,GJ,3067,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7699,7699,IDEA,WB,3084,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7735,7735,RELIANCE_GSM,OR,3150,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
7736,7736,TATA_GSM,KL,3293,GSM,Please route Through BTSL (AES),4,,,,,,,,,,,,,
